[9.92085172],[2.51280264],[10.74267269],[-1.20898508],[11.17300099],[5.42677307],[7.96604086]
[0.28395279],[0.35432023],[-0.58276942],[-1.09765163],[0.10845204],[-0.89659038],[0.24153592]
[-0.89622112],[1.11259629],[-0.60516802],[0.13525849],[-0.28934792],[0.96001262],[-1.07410526]
[-1.05935412],[1.49762155],[0.9483176],[-0.03311101],[-0.55590927],[-0.54768099],[-0.50217912]
[-0.12228081],[1.19949648],[-0.59753324],[-0.17202097],[-0.33483143],[0.86974781],[0.07589928]
[-0.12446643],[1.45316343],[-0.49785171],[0.08820725],[-0.53850872],[-0.20381968],[0.65816202]
[-0.27374566],[1.10475109],[-0.49635997],[0.23471565],[0.09322081],[0.53935789],[0.48493708]
[-0.62491606],[1.24754665],[-0.69197353],[0.08162912],[-0.062244],[-0.72489268],[-1.15739473]
[-0.61648447],[1.71124399],[0.12368828],[-0.42373595],[0.05097275],[0.70911377],[-0.53181195]
[0.24461647],[1.06537136],[-0.81314466],[-0.57426051],[0.09116958],[-0.60676855],[0.45416998]
[0.13709987],[0.57017338],[0.27735087],[-0.035873],[-0.07683796],[0.91729552],[-0.52549017]
[-0.50398396],[0.88174126],[0.59044091],[0.3115998],[-0.15257272],[-0.13553911],[0.19562456]
[-0.21453859],[0.99470988],[-1.10386227],[0.00220811],[-0.47333248],[0.85982279],[-0.36680078]
[-1.04675892],[0.52181489],[0.36959437],[-0.14506148],[-1.10655951],[-0.89145488],[-0.2253149]
[0.57684752],[1.05293322],[-0.44036813],[-0.09931317],[-0.41113064],[0.61235406],[0.73081265]
[0.35855757],[0.79236255],[-0.56734182],[-0.29792057],[-0.26505002],[-0.3634972],[-0.34733021]
[-1.11608006],[0.509744],[-0.46605462],[-0.19478703],[0.12231521],[0.73988099],[0.26635873]
[-0.64482221],[0.85634391],[0.00017074],[0.30962007],[-0.09608517],[-0.87089961],[0.26537535]
[-0.20448334],[0.74300708],[0.70567894],[-0.12936975],[0.06064336],[0.67183213],[-0.54870335]
[-0.67201696],[0.83852205],[-0.63256311],[-0.24102061],[0.46276035],[-1.01337463],[0.13693631]
[-0.92901271],[0.73584696],[-0.04570945],[-0.511811],[-0.62991708],[0.64420661],[0.13485424]
[-1.00023269],[1.09923278],[0.38309512],[0.02630608],[-0.53668857],[-0.58197779],[-0.5845178]
[-0.71026034],[0.53176495],[0.05556229],[-0.79899748],[-0.32998156],[0.8739164],[-0.38713893]
[-0.33194931],[0.16064274],[0.0875445],[-0.38908624],[0.22587509],[-0.35982699],[-0.81707174]
[-0.08108304],[0.27948582],[-0.03968899],[0.04269611],[0.25022373],[0.8321742],[0.57703171]
[-0.79694378],[0.23706309],[0.40301878],[0.3091033],[0.474908],[-0.42498824],[0.78600697]
[-0.93941093],[0.25590202],[-0.27531761],[-0.52460469],[-0.2205583],[0.09332545],[-0.16965274]
[-0.35684388],[0.01482226],[0.38678121],[-0.56458796],[-0.53370381],[-0.82193737],[0.40505043]
[-0.11356333],[0.1765281],[-0.53047668],[-0.78116727],[-0.39169681],[0.44916379],[-0.24991187]
[-0.76919472],[0.13959621],[0.06759065],[-0.77134348],[-0.08476854],[-0.34639174],[0.0622019]
[0.74591603],[-0.255325],[1.01031107],[0.92104024],[-0.21483451],[0.98062691],[0.67656238]
[-1.12248557],[-0.48088919],[0.22437589],[-0.80180865],[-0.18768056],[-1.07755883],[0.35166105]
[-0.47853432],[-0.80820245],[0.60896734],[-0.18382803],[-0.50694917],[0.64110424],[-0.79423966]
[-1.01901979],[-0.14714243],[0.57566608],[-0.72530352],[-0.14894785],[-0.26761994],[-0.35379908]
[-0.36779887],[-0.14237787],[1.26867519],[-0.14270014],[-0.55163872],[0.84566171],[-0.47210354]
[-0.49719635],[-0.9620056],[0.41627888],[-0.51382835],[-0.57413916],[-0.02730919],[0.09013595]
[-0.56122057],[-0.58308778],[0.39112286],[0.63475506],[-0.45124832],[1.15559565],[-0.69292779]
[0.08268922],[-0.60256663],[0.198805],[0.52459978],[-0.1055487],[-0.46532154],[-0.32302319]
[-0.21865447],[-0.9014292],[-0.51736367],[-0.49350922],[-0.1882865],[0.60336441],[-0.24509532]
[-0.24613268],[-0.78697655],[1.50869408],[0.60468805],[-0.20936381],[-0.8873066],[0.7878748]
[0.04605089],[-0.49102732],[-0.69566634],[-0.66074107],[-0.25412579],[-0.16651103],[-0.07350764]
[-0.78307258],[-0.67509245],[0.38278818],[0.05799761],[-0.57579554],[-0.83257567],[-0.24449823]
[-0.49335257],[-0.51231492],[0.77722844],[-0.26411091],[0.36217016],[0.15678597],[0.51872886]
[0.82918692],[-0.52246037],[-0.31917223],[0.51293243],[0.16934522],[-0.16880679],[0.05416005]
[0.08375293],[-1.15462733],[-0.40515377],[-0.98581533],[0.12302803],[0.88264486],[0.09559143]
[0.68518773],[-1.08132893],[0.59940317],[0.8145593],[0.02137051],[-0.82502523],[0.12262034]
[-0.80469768],[-0.90967265],[0.02434451],[-0.27201144],[-0.29477071],[0.79287351],[-1.05736492]
[-0.29241477],[-1.28242977],[0.50203772],[-0.82846308],[0.10816399],[-0.61296557],[-0.10930737]
[0.22007381],[-1.26213859],[0.26076266],[0.06541427],[-0.44238667],[0.05493881],[-0.18005963]
[0.71294444],[-1.51780817],[1.13717873],[0.46906563],[-0.67968208],[-0.57859343],[0.28386795]
[-0.66015245],[-0.96214488],[-0.00192765],[0.27956332],[0.06643444],[1.1980348],[0.3287492]
[0.09238289],[-0.65426127],[-0.8883825],[0.08533497],[0.04911184],[-0.74318126],[0.51706314]
[-0.00017034],[-0.52629479],[-0.03612837],[-1.21832149],[0.54629724],[1.1241701],[-0.82843005]
[0.31012051],[-0.53956925],[0.12355391],[-0.43012865],[0.76890875],[-0.62016054],[-0.42472921]
[0.24401228],[-0.72064834],[0.25499223],[0.8752119],[0.45664315],[-0.0619432],[-0.8547242]
[-0.42585818],[-0.62521727],[0.14449864],[0.44295952],[0.03305726],[-0.01721504],[0.49714433]
[-0.9973177],[-0.89510618],[0.15436944],[-1.04786182],[0.45070443],[1.2163485],[-0.86746737]
[0.4358132],[-0.89841586],[-0.65963034],[0.64651569],[-0.10144411],[-0.09728187],[-0.70437609]
[0.56705801],[-0.75864832],[-0.40516742],[-0.43021372],[0.26430318],[0.99638651],[-0.32183608]
[0.19414367],[-0.55976774],[-0.7291513],[-0.19986803],[-0.19247496],[-0.8132206],[0.36535218]
[0.24842062],[-0.38663885],[-0.05546732],[0.52427927],[0.06244439],[0.76231522],[-0.40040505]
[0.41597476],[-0.78780495],[-0.3652476],[-0.03663899],[0.48437013],[-0.47265649],[0.09363159]
[1.48430141],[-0.75872105],[-0.67331424],[-0.12745895],[0.06930202],[0.44364413],[-0.39026149]
[1.20329723],[-0.17812946],[-1.02165758],[0.2702319],[0.14030008],[-0.34998858],[0.32966108]
[0.48800848],[-0.42431919],[0.64833821],[-0.58822179],[-0.33568984],[0.75417971],[0.36630146]
[-0.46407475],[-0.4742179],[-1.03745077],[0.21116674],[-0.37851666],[-1.1498148],[-0.45212425]
[0.3634266],[0.0745333],[0.373606],[1.044969],[-0.20193537],[0.79140015],[-0.95887401]
[-0.3711906],[-0.09479356],[-0.26847746],[0.4068019],[-0.29221782],[-1.35582873],[0.20524317]
[-0.22472021],[-0.07307753],[-1.48153697],[-0.66379108],[0.56449658],[0.84876058],[-0.44174424]
[-0.19515855],[-0.2241476],[0.556547],[0.21758871],[0.21719266],[-0.63415092],[0.18158669]
[-0.10351103],[0.34604344],[-1.09181892],[0.26545756],[0.28000014],[0.66065802],[-0.55314618]
[0.17290408],[0.7984647],[0.2174191],[0.46321987],[0.06533246],[-0.59475929],[-0.82608593]
[0.69003361],[0.30965985],[-0.04581383],[-0.58773729],[-0.89510422],[0.08624012],[-0.05106193]
[0.26884204],[0.24855704],[-0.89622256],[0.38040649],[0.02677911],[-0.99546581],[0.0043706]
[0.45088046],[-0.25370745],[-0.67562599],[0.53748672],[0.20604856],[1.21726442],[0.41807774]
[0.35657329],[0.44286199],[-1.57329709],[-0.26672135],[-0.01738374],[-1.36806726],[0.92502671]
[-0.06738907],[1.0558056],[-1.23018774],[-1.12304403],[0.08708362],[0.19710689],[-1.05506491]
[-0.90863868],[0.81318642],[0.16742454],[0.78311636],[-0.1498445],[-0.86568122],[0.48737681]
[-0.77251712],[0.64059674],[-0.11830196],[-1.01707688],[-0.38261542],[0.7140455],[0.20218427]
[-0.73922577],[0.784958],[0.05483312],[-0.41847226],[-0.35690981],[-1.04977584],[-1.02157563]
[0.33710598],[0.52154954],[-1.3151101],[0.812247],[-0.66437406],[1.16177311],[-0.12771989]
[-0.69235372],[0.25642664],[-0.45039481],[-0.72769118],[-0.38622751],[-1.03718824],[-0.95584332]
[1.00424328],[0.53605772],[0.65920749],[0.23516879],[-0.85236269],[1.76771335],[0.2836673]
[0.46450686],[0.17163424],[-0.72352533],[-0.63857178],[-0.86300021],[-1.36555507],[-0.72229637]
[-1.06474634],[0.56469748],[-0.05370611],[-0.28885931],[-0.47853503],[0.77248381],[-0.2974009]
[-1.04854378],[1.58181308],[-0.36873376],[-0.25225339],[-0.41237665],[-0.70765525],[-0.12244453]
[-1.11138396],[1.41664847],[0.27047461],[-0.05351892],[-0.07911838],[0.7788061],[0.05264635]
[-0.83689221],[1.06991222],[-0.27574963],[0.04020481],[-0.69700372],[0.06666293],[-0.08765887]
[-1.07115905],[1.57469478],[-1.83529408],[0.13532627],[-0.11774125],[1.4430882],[0.19256206]
[-0.29505657],[1.94757868],[-0.18554349],[-0.70810165],[-0.08185879],[-0.99298412],[-1.00772634]
[-0.72873131],[1.23710731],[-0.49884785],[0.36111535],[-0.2917659],[0.92659439],[-0.06279876]
[0.11711603],[1.20688762],[-1.10254103],[-0.44126121],[0.275736],[-0.41874622],[-1.19491571]
[-0.89954367],[0.62568461],[0.95867976],[-0.64921856],[-0.64272109],[0.67959477],[0.52075366]
[-1.00536361],[0.7021141],[-0.08594793],[0.69545958],[-1.07477782],[-0.12805781],[0.10565363]
[-1.00914815],[0.3224035],[0.71061085],[-0.53364922],[-0.22089383],[1.7872545],[0.49125865]
[-1.08357429],[1.25312925],[-0.0434503],[-0.14335113],[-0.24707472],[-0.68013698],[-0.84086624]
[0.36918355],[0.85489957],[-1.37019508],[-0.21840091],[0.18072526],[0.60410696],[-0.10301902]
[-0.8259087],[0.77204785],[0.02663214],[-0.27906873],[-0.37877876],[-0.76533733],[0.00295134]
[-1.02341339],[0.67529377],[-0.4962381],[-0.08970514],[-0.54614546],[0.77700446],[0.19060195]
[-0.80410855],[0.41185833],[0.47776402],[-0.19540865],[-0.32805384],[-0.61712419],[-0.51213626]
[-0.34224833],[0.32794675],[0.09709752],[-0.14894613],[0.15085692],[0.44782817],[0.11189847]
[-1.12670536],[0.81545787],[0.08804757],[-0.42087588],[-0.69473341],[-1.02174436],[-0.40136548]
[-1.03073137],[1.33097356],[0.63744916],[0.31898082],[-0.01620635],[1.28137527],[0.32056576]
[0.66574706],[0.67806271],[-0.27764892],[-1.34336014],[-0.55947012],[-0.88811679],[-0.29411074]
[-1.01186488],[0.33237591],[0.40669766],[-0.1964237],[-0.64427949],[0.92602521],[-1.15958524]
[-0.58294871],[0.1214119],[0.00407676],[-0.67972776],[0.11143504],[-0.18545223],[-0.29873579]
[-0.19972954],[-0.1322177],[0.23473271],[0.3980921],[-0.21424121],[0.0986862],[-0.47558146]
[-0.37563534],[0.40695203],[-0.22248317],[-0.18671002],[-0.43484518],[-0.28323078],[0.4409056]
[-0.99255872],[0.0931787],[-0.6064756],[-0.95165245],[-0.02016449],[0.25411829],[0.51155258]
[0.25676892],[0.04894384],[0.54921208],[0.10515876],[-0.76914933],[-1.0886757],[-1.20306475]
[-0.67752253],[0.04895941],[-1.14818879],[-0.56367227],[-0.77904865],[1.04206351],[0.52563466]
[-0.74437992],[-0.32062709],[-0.20695325],[-1.03711859],[-0.85959559],[-0.6442823],[-0.32284804]
[-1.14004533],[-0.65603245],[0.21812278],[0.57788259],[0.40097283],[1.23886174],[0.94787065]
[-0.99703283],[-0.94484121],[-0.49502163],[-0.55441944],[-0.44778254],[-0.99032936],[-0.20675085]
[-0.298344],[-0.16641801],[0.2727835],[-0.59372256],[-1.28107433],[0.99757292],[-1.18654948]
[-1.13655191],[0.87091078],[0.7180115],[-1.32578798],[-1.10378244],[0.67943371],[-0.77100297]
[-1.13641691],[-0.12174311],[1.97763716],[-0.07075804],[-0.85079842],[1.43964493],[-0.13274941]
[-0.54381108],[-0.74614938],[1.26352472],[0.56459342],[-0.6785074],[-0.77185278],[-0.35354387]
[0.62237038],[-0.92105906],[-1.36191789],[-0.03084504],[-0.48994046],[1.44116588],[-0.65543656]
[1.21944423],[-1.35661651],[-0.35612531],[-0.31439016],[-0.1259803],[-0.08244299],[-0.01032015]
[0.92624627],[-1.0209753],[-0.70095956],[0.4373497],[0.14310314],[0.37761037],[0.59675362]
[-1.02382444],[-0.08766499],[-0.04058021],[-1.22060507],[-0.19407671],[-0.24483655],[-0.1941663]
[-0.7381049],[-0.01831898],[-0.20973906],[-0.21037728],[-0.11672789],[0.54114552],[0.61794447]
[-0.85191115],[-0.22256755],[-0.41411508],[0.58057046],[-0.47576653],[-0.66143897],[-0.52417347]
[-0.73885085],[-0.05484869],[-0.01478131],[-0.56346816],[0.00573809],[0.58098221],[-0.18389544]
[1.40032504],[-1.10402937],[-0.73760163],[-1.36844495],[0.47778362],[-0.7593875],[0.28249923]
[0.76981946],[-1.72022912],[-0.54624718],[0.58176294],[0.53801496],[0.76213372],[0.0961962]
[0.66697745],[-1.10733912],[-0.14382762],[0.2873712],[0.34689079],[-0.55326767],[0.61003693]
[0.09763488],[-1.45090428],[-0.09926237],[-1.12530388],[0.16649168],[1.01084215],[-0.81190713]
[-0.46894567],[-1.5952846],[1.01598725],[-1.19001766],[-0.08193442],[-0.0127041],[0.89426733]
[0.63427499],[-1.89577538],[0.4795494],[-0.06126904],[0.10243122],[0.78162824],[0.32147493]
[0.53112533],[-1.6327539],[0.12333597],[0.17416407],[-0.33536116],[-0.86283946],[0.22572397]
[-1.14689581],[-1.75508896],[-0.23442732],[-0.4887679],[-0.26619171],[1.27088125],[-0.22459417]
[-0.09736302],[-1.71565077],[-0.73762323],[-0.12139425],[0.19135807],[-1.52530127],[-0.13179081]
[0.27307448],[-1.28293664],[-0.74502694],[-0.51527401],[0.56576555],[1.00883081],[0.04567441]
[0.09088805],[-1.9303693],[-0.21365201],[-1.98922229],[1.31248625],[-0.31089261],[0.52645338]
[0.07891588],[-1.05331128],[-0.7463012],[0.43510944],[1.77746585],[0.96391395],[0.16163523]
[-0.95301718],[-0.6283254],[1.16514657],[-0.15813659],[0.93807805],[-0.59027809],[-0.30484267]
[0.13332089],[-0.58478905],[0.35061131],[-0.79654411],[0.71648086],[1.26851758],[-0.56636142]
[1.73219295],[-0.73423794],[0.04776507],[-0.20591418],[0.99272956],[-0.87112827],[0.44618069]
[1.40574597],[-0.34845352],[-1.20318655],[-0.37902174],[0.52366478],[1.90691302],[-0.00087975]
[1.00695265],[-0.87671858],[-1.22008661],[-1.42741872],[0.73367579],[-0.5315243],[2.05388356]
[0.36196368],[-1.82847188],[-0.97081481],[-0.29797031],[1.18948189],[1.79590572],[-0.44956497]
[0.82485295],[-1.28791645],[-1.55295192],[-0.84369091],[1.77508175],[-0.71406559],[1.29581641]
[0.55201497],[-0.2120146],[-1.00865679],[-0.32448077],[1.35060114],[1.63203433],[0.8090598]
[-0.35411913],[-0.08015212],[-0.85943491],[-0.27672426],[1.25174825],[-1.95555675],[1.34029436]
[-0.52733844],[0.04086781],[0.09231472],[-1.31838657],[0.69519456],[2.10804726],[1.74185598]
[-0.65367985],[0.33790449],[0.33687369],[-1.08098654],[0.63471516],[-1.11092708],[-0.17171787]
[-0.059567],[-0.0859975],[-0.0262708],[-1.34140304],[0.88715485],[0.95160286],[-0.02452118]
[0.48204],[0.37244853],[0.38579688],[-1.49613102],[0.94392379],[-0.77079919],[1.07331118]
[0.53973124],[0.56572968],[-1.26345244],[-1.94645729],[1.5302529],[1.90098629],[-0.09240669]
[-0.28543457],[-0.55072866],[-1.5290037],[-1.67655159],[1.95786713],[-2.00354213],[1.76596964]
[-0.99139877],[-0.91260211],[-0.42450766],[-0.4077609],[2.1662801],[3.17756892],[0.13263924]
[-1.15624716],[1.78140773],[-2.25122078],[-0.41167189],[2.36437553],[-4.85586846],[4.19445486]
[2.78206712],[0.86064906],[0.00661077],[3.784408],[12.78636587],[6.87832147],[7.18872463]
[2.82123939],[0.34159523],[8.92060049],[0.05941536],[9.57034421],[-5.19375214],[8.17792595]
[0.60881249],[12.72921509],[-0.71751069],[19.00827286],[6.74402315],[-14.75155033],[16.82112197]
[3.23767019],[1.23265944],[11.51962373],[5.65279529],[2.24814046],[-1.82583097],[-0.68082864]
[0.11671078],[-1.81445707],[1.50598388],[0.30871308],[0.06573604],[-0.71901768],[0.28676517]
[10.34923213],[-4.14763045],[-2.62044985],[0.96629939],[-0.45005509],[1.0275652],[0.55765588]
[2.92483469],[-2.29168235],[-0.582291],[0.23745339],[-0.71419343],[-0.58605074],[-0.64139643]
[-0.68327755],[0.04661281],[2.18474627],[1.66813645],[0.11418081],[1.37812106],[-0.75184078]
[1.1463286],[1.0704016],[0.98459493],[1.79408835],[0.36252955],[-0.0770685],[-0.50025951]
[0.19088323],[1.44869856],[0.66350497],[0.80886325],[-0.08084427],[-0.39892791],[-0.37381764]
[0.22081746],[0.80465551],[-0.05549909],[0.59039927],[-0.67720378],[1.05413144],[0.31079628]
[1.43380419],[0.47136963],[0.08794613],[0.74877093],[-0.44200205],[-2.80638107],[-0.03106088]
[-0.02084769],[1.47313268],[-0.07132388],[0.48584924],[-0.22862757],[2.18605223],[0.63473297]
[0.17714463],[1.34347986],[-0.21436894],[0.76576946],[0.37770353],[-0.86771682],[-0.34887145]
[1.61778042],[0.27458188],[-0.07219792],[0.95948286],[0.93566965],[0.63713239],[0.17644151]
[1.92054034],[0.07445725],[-0.45666408],[0.7404978],[0.68310375],[-1.09990701],[0.43239503]
[1.44891938],[0.68332112],[-1.22127932],[0.93694938],[0.4739454],[0.96052527],[-0.3733326]
[-0.24930141],[0.67698316],[-1.7115402],[-0.14980465],[1.24112522],[-2.04566872],[1.6462178]
[-0.07935639],[0.63754997],[-0.95197324],[0.99834284],[1.10744731],[2.01769657],[0.26469157]
[-0.69641371],[0.07373066],[1.46852731],[-0.00936654],[-0.06338507],[-0.79470068],[0.28403993]
[1.0022869],[-0.52836738],[1.14272265],[1.14083167],[0.4749913],[1.38447624],[2.58729961]
[1.04322184],[0.05408478],[-0.64143188],[0.55736791],[1.21616803],[-1.54186204],[0.04748839]
[0.19998111],[0.61270034],[-0.36922701],[1.24316873],[1.30572391],[1.5690945],[1.0671188]
[-0.02884592],[-0.10973227],[0.91360675],[0.94020845],[0.73926126],[-3.20799959],[1.51437369]
[2.06098748],[-0.4862885],[-1.01693593],[-0.54079221],[0.49934084],[1.21336093],[1.00276997]
[1.25080653],[-0.06531781],[-0.6238003],[-0.43124137],[0.66082757],[-1.57910669],[2.11779589]
[0.41110456],[0.38424209],[-0.01935337],[1.36655535],[0.59818089],[1.48182756],[0.74339566]
[-0.11514474],[0.02262005],[0.67216842],[0.09460221],[0.46011321],[-0.94787378],[-0.00714636]
[0.27670249],[0.66939496],[-1.04774693],[0.03015281],[0.63191391],[0.94144545],[-0.21092059]
[0.85625889],[0.87653558],[-0.46207374],[-0.47218974],[0.03717225],[-1.23544024],[0.05293864]
[-0.10642023],[0.51097083],[-0.03400817],[0.81441289],[-0.11162651],[1.5299473],[0.82053]
[-0.79361308],[0.93169126],[0.16347055],[-0.01920614],[0.81816252],[-1.37640269],[0.19514564]
[-1.17730395],[0.58586943],[-0.05184147],[-0.4181623],[0.44053535],[1.58525134],[0.09087822]
[0.34475401],[-0.09591561],[0.29764733],[-0.21519542],[0.62484413],[-0.59926191],[0.33287196]
[0.55433975],[0.42419922],[-0.34368856],[0.22526433],[0.53621238],[0.84877144],[1.43667098]
[0.37630038],[1.30062389],[-0.36538753],[0.63544585],[0.19444193],[-0.67134664],[-0.24398612]
[-1.13194958],[1.00671409],[-0.02658065],[0.11129105],[0.73153562],[0.27096965],[1.33584902]
[-0.36657763],[0.31226662],[-0.60623474],[-0.28257861],[0.23973521],[-1.40780095],[0.57506429]
[-0.21893033],[0.87984233],[-0.4019184],[0.33592332],[-0.46974988],[0.91648928],[-0.32192543]
[-0.08536729],[-0.14414946],[0.74233784],[-0.04185112],[0.18994876],[-1.27747042],[0.57532827]
[-0.90844251],[-0.80499044],[-0.1238758],[-0.33326043],[0.14816038],[1.16054516],[0.4529025]
[0.26750495],[-0.99139096],[-0.24257119],[-0.00671519],[0.93734779],[-1.84091265],[0.70910004]
[-0.9539336],[-1.14854066],[2.71253492],[0.43138799],[-0.15374189],[1.23411416],[1.10326915]
[-0.29663018],[-0.5636101],[3.41471565],[-0.27719257],[-1.17599461],[-0.14135137],[-1.00436513]
[-0.80003273],[-0.56524924],[2.85576493],[0.18236418],[-0.90369637],[0.20699855],[0.04613037]
[-0.90279827],[-1.63676997],[2.10895785],[0.45664421],[-0.56076285],[-0.56972644],[-0.14192786]
[0.35964343],[-2.52331632],[1.84588946],[0.64041051],[-0.60814429],[0.35977489],[0.32986728]
[-0.23392643],[-1.70277107],[1.43592094],[0.26746093],[-1.06756865],[-0.91793276],[-0.76674983]
[-0.42672936],[-1.29412195],[1.56833459],[0.14558746],[-0.59241571],[0.28945981],[0.80272228]
[-0.55721672],[-1.23597898],[2.00970048],[-0.30816411],[-0.0534012],[-0.71761475],[-0.7666859]
[-0.64414805],[-0.98671108],[2.35887905],[-0.01366684],[-0.37703862],[1.1066673],[-0.00399497]
[2.19452307],[-1.16291462],[-0.2867659],[0.40866515],[-0.45935477],[-0.15073805],[-0.38133651]
[1.71501033],[-1.03315393],[-0.74095705],[0.38462559],[-0.20629536],[0.37299945],[-0.02355831]
[0.57347527],[-0.61808408],[-0.32674605],[0.53176411],[-1.20803921],[0.24395203],[0.03280667]
[-0.85783975],[-0.33382597],[0.53377325],[0.42608661],[-0.00828366],[0.51464831],[0.4359174]
[-0.25071803],[-0.7759863],[1.19885952],[-0.69481296],[-0.07633627],[-0.80766407],[0.20269152]
[-0.9123503],[-0.96605302],[0.65321468],[0.22063255],[-1.02900541],[0.85838034],[0.48167921]
[1.28537022],[-0.61146364],[-0.70843323],[-0.05585162],[-0.2492895],[-1.22274657],[-1.19428698]
[0.73127752],[-0.79294641],[0.62745823],[-0.0071141],[-0.0919868],[0.00880107],[-0.30474571]
[0.2992668],[-1.3822141],[0.76409553],[1.13250999],[-0.22688244],[-0.72103725],[-0.72353624]
[0.14239156],[-0.02391396],[-0.38844818],[-0.25455208],[-0.9169378],[0.00010787],[0.07347169]
[-0.12157288],[0.26150407],[-0.41628176],[-0.43041478],[-0.58107068],[-0.68149391],[-0.92240756]
[-0.15053389],[-0.63848685],[-0.12128646],[-0.57235694],[0.56626072],[0.8995803],[-0.56468053]
[-0.23594498],[-0.44609001],[-0.42147167],[-1.15927448],[0.20892184],[0.007409],[-0.32454476]
[0.55034453],[-0.26222491],[0.70862777],[0.77560047],[0.27838339],[0.80984998],[-0.29796748]
[-1.02877951],[-0.38225998],[0.55435578],[-0.184236],[0.25409629],[-0.22057107],[-0.73394078]
[-0.6165683],[-0.12545565],[0.01101089],[0.74275899],[0.17110635],[0.35037279],[-1.1226448]
[-0.69767782],[-0.45580687],[0.36363436],[-0.73992917],[-0.39651389],[0.30750294],[-0.94215333]
[0.13021691],[-0.89334965],[-0.79176299],[-0.1744185],[-0.17568691],[0.66953707],[-0.25744583]
[0.91837538],[-1.0257742],[0.10368236],[0.22001912],[-0.24775676],[-0.69005109],[-0.63965636]
[-0.45997933],[-0.22284972],[-0.21418283],[-0.17200188],[-0.2780897],[0.23031622],[0.41615313]
[1.94219061],[-0.49415084],[-0.28778262],[0.46405264],[0.07518866],[-0.54501395],[-1.09256796]
[0.71934417],[-0.6417744],[0.5868997],[0.00072219],[0.43191418],[0.13570078],[-0.1393019]
[0.7609067],[0.03736011],[-0.92496059],[0.89538315],[0.48341152],[-0.39906601],[-0.6870533]
[-0.8610009],[0.50744317],[0.08355222],[-0.33829061],[-0.45000826],[0.33116252],[-0.46683613]
[-0.48219183],[0.33013604],[-0.29974574],[0.34881727],[-0.76505694],[-1.28203316],[0.29932434]
[-0.53836784],[0.24134467],[-0.41442907],[-0.48572081],[-0.77241921],[0.87494488],[-0.98083272]
[1.3857814],[0.77562762],[0.54917077],[1.51658141],[0.04549605],[-0.86184585],[-0.52122793]
[-0.94879526],[0.02006874],[-0.90848304],[-0.55533586],[-0.96022025],[0.742813],[0.09740712]
[1.5865491],[-0.31035461],[-0.25344251],[0.60113729],[-0.40632206],[-0.25586178],[-0.56400858]
[0.46190764],[0.78850137],[-0.44136724],[-0.27351601],[0.4654332],[0.32145699],[0.03875139]
[0.41009834],[0.8155056],[-0.47691117],[0.83584802],[-1.1305468],[-0.17222686],[-0.56239439]
[1.29063972],[1.23304352],[-0.65631666],[-0.00833978],[-1.07570149],[-0.04252477],[-0.91775076]
[1.65072252],[1.13168764],[-1.1815296],[-0.17363715],[0.36817091],[-0.21996084],[-0.32994682]
[0.11285001],[0.31339511],[-0.94216148],[0.74190144],[0.02282179],[1.66492083],[0.25344798]
[0.6607925],[0.27519074],[-2.98123004],[-1.36772145],[-0.70307384],[-0.74950968],[0.03625607]
[-0.0679367],[1.67771237],[-1.42111679],[0.41214534],[0.00628017],[0.68806358],[-0.56045458]
[-0.65652672],[1.73909139],[-0.23320585],[-0.22165573],[-0.54674054],[-0.14565642],[-0.1072141]
[-0.25231541],[0.75870669],[0.143652],[-0.29063294],[0.33154021],[0.57096712],[-0.35080529]
[0.59435972],[1.01375668],[-1.23709704],[-0.08092104],[-0.36760001],[-0.59183297],[0.43017717]
[0.43699341],[1.29460501],[-1.4275427],[-0.30190274],[-0.43259658],[1.41882138],[-0.1028427]
[2.18955599],[1.59459762],[0.60121527],[2.51119214],[-0.55768174],[-0.59939696],[-1.01744693]
